Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
25139,8.0,,,3.0,11.0
15766,10.0,4.0,,,14.0
25163,7.0,,,,7.0
36913,18.0,,,7.0,25.0
37020,13.0,,,1.0,14.0
36990,2.0,,,,2.0
32437,10.0,6.0,,2.0,18.0
37671,1.0,,,7.0,8.0
37504,1.0,,,8.0,9.0
45144,2.0,,,,2.0
131429,6.0,4.0,16.0,12.0,38.0
24409,4.0,1.0,12.0,5.0,22.0
135918,1.0,,,14.0,15.0
140292,1.0,,12.0,19.0,32.0
45062,1.0,2.0,,6.0,9.0
133111,1.0,6.0,8.0,2.0,17.0
139341,18.0,13.0,18.0,21.0,70.0
4818,4.0,3.0,,1.0,8.0
4787,16.0,18.0,2.0,8.0,44.0
136209,4.0,,,4.0,8.0
45558,18.0,1.0,,,19.0
17559,10.0,3.0,,4.0,17.0
133847,11.0,,,18.0,29.0
58965,13.0,6.0,,7.0,26.0
9441,11.0,,,6.0,17.0
38229,7.0,,,1.0,8.0
132335,14.0,6.0,3.0,12.0,35.0
139021,6.0,,,3.0,9.0
45701,11.0,13.0,2.0,2.0,28.0
132220,9.0,2.0,,7.0,18.0
133234,5.0,1.0,5.0,6.0,17.0
24516,11.0,9.0,,2.0,22.0
59162,13.0,8.0,1.0,5.0,27.0
133676,16.0,2.0,,17.0,35.0
142488,2.0,1.0,1.0,13.0,17.0
133865,5.0,5.0,,4.0,14.0
133001,19.0,15.0,1.0,7.0,42.0
134884,9.0,,1.0,10.0,20.0
131506,1.0,,,2.0,3.0
134555,12.0,5.0,,1.0,18.0
45267,13.0,11.0,1.0,2.0,27.0
137236,3.0,1.0,,,4.0
38197,2.0,,,2.0,4.0
9245,7.0,10.0,,2.0,19.0
146993,2.0,,,15.0,17.0
136480,10.0,,,2.0,12.0
136716,2.0,,,1.0,3.0
38794,11.0,9.0,,5.0,25.0
18019,2.0,1.0,1.0,,4.0
134078,11.0,1.0,,4.0,16.0
64096,11.0,5.0,,4.0,20.0
55996,7.0,,,5.0,12.0
131274,10.0,,,9.0,19.0
6507,16.0,,,10.0,26.0
138754,4.0,6.0,12.0,22.0,44.0
983,18.0,13.0,,1.0,32.0
38136,9.0,19.0,12.0,19.0,59.0
23856,5.0,9.0,,8.0,22.0
139883,5.0,2.0,,9.0,16.0
134341,8.0,,1.0,5.0,14.0
134026,9.0,3.0,,5.0,17.0
133973,3.0,,,7.0,10.0
133713,6.0,,,,6.0
17996,10.0,12.0,,5.0,27.0
137366,20.0,9.0,,,29.0
17995,21.0,10.0,,1.0,32.0
137367,18.0,9.0,,,27.0
58463,15.0,8.0,,2.0,25.0
58823,5.0,,,,5.0
64021,2.0,,,21.0,23.0
136838,13.0,,,,13.0
134937,10.0,,,3.0,13.0
43519,7.0,3.0,4.0,,14.0
134375,3.0,,,8.0,11.0
133954,9.0,2.0,6.0,9.0,26.0
133952,5.0,,,5.0,10.0
56258,18.0,13.0,1.0,4.0,36.0
45725,3.0,3.0,4.0,3.0,13.0
58779,8.0,8.0,2.0,15.0,33.0
17660,5.0,9.0,,1.0,15.0
38740,8.0,7.0,,,15.0
55330,17.0,1.0,,15.0,33.0
133894,3.0,,,,3.0
131284,15.0,,,4.0,19.0
131270,6.0,3.0,,,9.0
58656,18.0,14.0,2.0,6.0,40.0
10204,6.0,1.0,,10.0,17.0
134069,6.0,,,4.0,10.0
396948,2.0,,,2.0,4.0
36007,3.0,2.0,4.0,13.0,22.0
134279,2.0,,,1.0,3.0
58640,9.0,2.0,1.0,15.0,27.0
45804,15.0,6.0,5.0,12.0,38.0
45179,6.0,,,3.0,9.0
132829,10.0,4.0,2.0,8.0,24.0
10143,9.0,6.0,2.0,7.0,24.0
134512,4.0,,,3.0,7.0
132941,2.0,,,4.0,6.0
38726,1.0,,1.0,2.0,4.0
7643,2.0,,,3.0,5.0
45538,1.0,5.0,,4.0,10.0
58906,11.0,,,2.0,13.0
38757,20.0,5.0,,3.0,28.0
9341,20.0,,,19.0,39.0
38026,19.0,2.0,2.0,2.0,25.0
135357,5.0,,,11.0,16.0
45306,8.0,8.0,,,16.0
134033,8.0,7.0,6.0,1.0,22.0
17754,7.0,12.0,2.0,6.0,27.0
136975,7.0,7.0,,1.0,15.0
133524,10.0,7.0,1.0,2.0,20.0
399955,2.0,,,7.0,9.0
56294,12.0,1.0,1.0,,14.0
133606,4.0,,,13.0,17.0
60699,4.0,,,2.0,6.0
138311,9.0,,,4.0,13.0
55766,8.0,2.0,,1.0,11.0
64098,17.0,9.0,1.0,7.0,34.0
55734,1.0,,,1.0,2.0
55555,7.0,4.0,,,11.0
139898,11.0,1.0,5.0,7.0,24.0
132405,8.0,,,,8.0
45650,17.0,3.0,8.0,10.0,38.0
4007,16.0,10.0,2.0,2.0,30.0
55427,11.0,7.0,5.0,3.0,26.0
56264,3.0,3.0,2.0,7.0,15.0
59318,15.0,13.0,,,28.0
131207,7.0,1.0,,8.0,16.0
14127,15.0,,,14.0,29.0
58752,11.0,8.0,5.0,2.0,26.0
137491,19.0,16.0,4.0,7.0,46.0
58945,19.0,14.0,4.0,14.0,51.0
142502,2.0,,6.0,2.0,10.0
137449,11.0,10.0,3.0,10.0,34.0
135817,15.0,12.0,3.0,5.0,35.0
17451,17.0,13.0,18.0,21.0,69.0
136969,21.0,13.0,5.0,17.0,56.0
55947,7.0,5.0,2.0,6.0,20.0
132296,14.0,6.0,,12.0,32.0
55341,5.0,1.0,1.0,2.0,9.0
58474,10.0,2.0,,2.0,14.0
142032,6.0,,,21.0,27.0
45298,8.0,,,8.0,16.0
58689,16.0,12.0,1.0,9.0,38.0
45356,5.0,7.0,5.0,6.0,23.0
11054,2.0,2.0,1.0,6.0,11.0
45766,10.0,3.0,4.0,7.0,24.0
17766,11.0,9.0,2.0,10.0,32.0
45780,6.0,4.0,,2.0,12.0
131178,5.0,,,10.0,15.0
38277,4.0,,,5.0,9.0
137872,5.0,1.0,1.0,9.0,16.0
9231,9.0,,,,9.0
38758,19.0,9.0,2.0,2.0,32.0
45305,19.0,7.0,2.0,11.0,39.0
132389,3.0,,,,3.0
35908,14.0,7.0,2.0,19.0,42.0
58404,5.0,1.0,,,6.0
58411,9.0,3.0,,2.0,14.0
55666,12.0,11.0,5.0,8.0,36.0
45884,4.0,5.0,,2.0,11.0
55701,15.0,15.0,,2.0,32.0
10226,4.0,6.0,,,10.0
55990,5.0,3.0,4.0,14.0,26.0
9387,2.0,,,23.0,25.0
18059,16.0,10.0,,5.0,31.0
59083,1.0,,,7.0,8.0
131314,9.0,6.0,,7.0,22.0
131584,7.0,,2.0,2.0,11.0
18119,10.0,10.0,,1.0,21.0
23686,15.0,8.0,2.0,4.0,29.0
141466,1.0,,,4.0,5.0
139482,5.0,,,12.0,17.0
23884,7.0,,,9.0,16.0
132579,9.0,5.0,,,14.0
23838,11.0,6.0,2.0,1.0,20.0
17970,1.0,,,1.0,2.0
14570,8.0,4.0,,,12.0
60391,4.0,10.0,2.0,,16.0
8283,18.0,18.0,,4.0,40.0
63479,6.0,,,,6.0
7752,7.0,7.0,,1.0,15.0
201106,10.0,8.0,8.0,14.0,40.0
226,12.0,2.0,,3.0,17.0
26566,6.0,,,,6.0
25905,2.0,3.0,,,5.0
48777,6.0,12.0,,2.0,20.0
211638,4.0,4.0,,,8.0
212123,12.0,17.0,4.0,,33.0
206477,3.0,15.0,,,18.0
42394,8.0,13.0,,,21.0
35661,20.0,21.0,4.0,2.0,47.0
211244,3.0,13.0,,,16.0
208196,5.0,4.0,,,9.0
212948,9.0,11.0,6.0,1.0,27.0
133846,5.0,7.0,7.0,2.0,21.0
7721,3.0,15.0,5.0,1.0,24.0
48292,4.0,15.0,4.0,1.0,24.0
200334,2.0,12.0,2.0,,16.0
205892,7.0,6.0,,4.0,17.0
208907,6.0,10.0,,,16.0
56762,3.0,10.0,3.0,2.0,18.0
47689,11.0,10.0,5.0,4.0,30.0
38254,13.0,13.0,1.0,,27.0
7480,15.0,7.0,7.0,3.0,32.0
208529,2.0,10.0,2.0,,14.0
203125,4.0,4.0,5.0,3.0,16.0
211495,3.0,3.0,1.0,,7.0
205102,2.0,14.0,,,16.0
139742,12.0,9.0,1.0,,22.0
396503,2.0,7.0,6.0,3.0,18.0
207755,6.0,1.0,,1.0,8.0
211776,4.0,3.0,,1.0,8.0
213384,4.0,6.0,4.0,,14.0
7332,9.0,6.0,,3.0,18.0
203729,2.0,10.0,5.0,2.0,19.0
207722,4.0,2.0,1.0,3.0,10.0
12110,2.0,2.0,2.0,3.0,9.0
5009,3.0,,,1.0,4.0
208563,7.0,4.0,,,11.0
24479,6.0,6.0,3.0,2.0,17.0
9449,5.0,,1.0,8.0,14.0
38220,9.0,11.0,4.0,5.0,29.0
1101,6.0,4.0,1.0,3.0,14.0
1103,9.0,17.0,1.0,4.0,31.0
42541,11.0,15.0,,,26.0
212760,1.0,,,,1.0
211882,9.0,14.0,1.0,,24.0
204092,11.0,10.0,1.0,1.0,23.0
8298,17.0,17.0,1.0,,35.0
1213,4.0,5.0,,,9.0
4842,8.0,17.0,4.0,2.0,31.0
209306,1.0,4.0,3.0,,8.0
209114,4.0,7.0,,2.0,13.0
8893,13.0,6.0,2.0,4.0,25.0
58247,2.0,1.0,2.0,1.0,6.0
62445,3.0,10.0,,1.0,14.0
57883,9.0,16.0,2.0,1.0,28.0
5404,9.0,7.0,,1.0,17.0
34347,11.0,6.0,,,17.0
208340,3.0,1.0,,1.0,5.0
203478,7.0,9.0,,,16.0
1031,19.0,21.0,1.0,2.0,43.0
263080,19.0,7.0,2.0,4.0,32.0
52988,11.0,11.0,,2.0,24.0
263482,18.0,14.0,,7.0,39.0
53065,10.0,14.0,,,24.0
266050,5.0,3.0,3.0,2.0,13.0
266043,2.0,2.0,,,4.0
264969,11.0,6.0,2.0,,19.0
266036,3.0,3.0,,,6.0
262887,9.0,6.0,,2.0,17.0
52872,18.0,19.0,2.0,5.0,44.0
61689,18.0,22.0,5.0,3.0,48.0
266037,15.0,7.0,2.0,1.0,25.0
28642,12.0,12.0,2.0,11.0,37.0
267469,15.0,16.0,2.0,2.0,35.0
53237,17.0,16.0,2.0,1.0,36.0
265442,9.0,16.0,1.0,2.0,28.0
266038,11.0,12.0,,3.0,26.0
266039,13.0,3.0,1.0,,17.0
28220,18.0,7.0,5.0,4.0,34.0
53059,13.0,4.0,1.0,8.0,26.0
8757,19.0,9.0,,3.0,31.0
262594,11.0,6.0,1.0,4.0,22.0
22381,20.0,21.0,,3.0,44.0
52866,14.0,9.0,,2.0,25.0
17222,22.0,13.0,4.0,13.0,52.0
266063,2.0,3.0,,3.0,8.0
264556,18.0,16.0,4.0,6.0,44.0
28343,20.0,23.0,4.0,16.0,63.0
263097,13.0,15.0,9.0,4.0,41.0
266584,13.0,2.0,2.0,4.0,21.0
266337,9.0,6.0,,3.0,18.0
263650,17.0,20.0,2.0,8.0,47.0
266062,11.0,9.0,5.0,8.0,33.0
266072,5.0,6.0,1.0,1.0,13.0
264288,14.0,13.0,1.0,3.0,31.0
265890,4.0,13.0,,2.0,19.0
264457,1.0,,,,1.0
14259,14.0,8.0,1.0,9.0,32.0
266097,8.0,9.0,2.0,1.0,20.0
262740,16.0,19.0,5.0,9.0,49.0
61893,8.0,10.0,1.0,2.0,21.0
263047,19.0,16.0,2.0,2.0,39.0
266087,6.0,1.0,1.0,1.0,9.0
53087,20.0,21.0,2.0,1.0,44.0
262502,9.0,4.0,,2.0,15.0
265679,1.0,,,,1.0
28146,20.0,21.0,3.0,5.0,49.0
28359,13.0,18.0,,,31.0
267313,6.0,16.0,7.0,1.0,30.0
28186,18.0,17.0,1.0,10.0,46.0
61599,15.0,15.0,,,30.0
28145,8.0,8.0,,1.0,17.0
265661,5.0,,,2.0,7.0
263774,9.0,8.0,,1.0,18.0
16906,2.0,,,1.0,3.0
26210,11.0,6.0,,7.0,24.0
262206,9.0,11.0,1.0,3.0,24.0
263396,6.0,5.0,,6.0,17.0
266931,14.0,13.0,6.0,,33.0
265269,21.0,21.0,2.0,2.0,46.0
266220,12.0,13.0,,,25.0
266107,10.0,7.0,,2.0,19.0
266081,5.0,2.0,1.0,,8.0
262210,8.0,7.0,1.0,19.0,35.0
262907,20.0,21.0,4.0,19.0,64.0
266082,14.0,4.0,,1.0,19.0
268689,14.0,15.0,,,29.0
265377,18.0,14.0,2.0,5.0,39.0
28191,15.0,8.0,,2.0,25.0
28126,19.0,14.0,2.0,13.0,48.0
268687,10.0,7.0,1.0,8.0,26.0
262818,15.0,3.0,1.0,1.0,20.0
266092,13.0,,,4.0,17.0
271042,10.0,14.0,1.0,2.0,27.0
264948,8.0,6.0,,2.0,16.0
263903,20.0,23.0,12.0,8.0,63.0
263629,15.0,15.0,5.0,2.0,37.0
266094,12.0,13.0,,2.0,27.0
52551,18.0,14.0,,4.0,36.0
53102,16.0,10.0,,9.0,35.0
266098,8.0,,,3.0,11.0
265676,6.0,,,,6.0
265144,18.0,16.0,4.0,,38.0
10299,6.0,9.0,1.0,5.0,21.0
264107,2.0,,,2.0,4.0
266104,3.0,,2.0,6.0,11.0
266106,4.0,1.0,1.0,7.0,13.0
266101,13.0,12.0,,7.0,32.0
263151,13.0,8.0,,2.0,23.0
266102,4.0,6.0,,2.0,12.0
262462,17.0,19.0,,2.0,38.0
263880,16.0,13.0,9.0,8.0,46.0
269096,20.0,22.0,,2.0,44.0
61844,19.0,18.0,1.0,5.0,43.0
266233,19.0,17.0,1.0,1.0,38.0
262875,14.0,,,10.0,24.0
265819,9.0,1.0,1.0,4.0,15.0
265379,14.0,5.0,,,19.0
266117,3.0,1.0,,1.0,5.0
266119,9.0,2.0,3.0,4.0,18.0
52840,16.0,15.0,1.0,,32.0
266118,15.0,6.0,,1.0,22.0
266121,11.0,12.0,1.0,3.0,27.0
266152,12.0,10.0,3.0,2.0,27.0
265505,3.0,1.0,1.0,,5.0
52870,2.0,,,1.0,3.0
52688,8.0,8.0,1.0,2.0,19.0
268337,4.0,7.0,,,11.0
265274,10.0,3.0,,3.0,16.0
266129,13.0,10.0,,1.0,24.0
266181,17.0,17.0,3.0,11.0,48.0
266131,11.0,11.0,,,22.0
52863,21.0,19.0,2.0,2.0,44.0
266389,16.0,11.0,,4.0,31.0
266158,11.0,3.0,1.0,2.0,17.0
266136,15.0,11.0,1.0,5.0,32.0
28649,13.0,16.0,1.0,3.0,33.0
28284,13.0,13.0,2.0,1.0,29.0
28580,11.0,11.0,,5.0,27.0
266232,9.0,6.0,4.0,6.0,25.0
262493,18.0,18.0,2.0,9.0,47.0
266545,18.0,15.0,3.0,14.0,50.0
28210,14.0,10.0,,4.0,28.0
268283,1.0,12.0,1.0,2.0,16.0
266563,7.0,7.0,3.0,6.0,23.0
265336,17.0,11.0,3.0,2.0,33.0
52720,16.0,17.0,,4.0,37.0
266247,11.0,9.0,,1.0,21.0
266248,11.0,4.0,1.0,12.0,28.0
28189,17.0,18.0,,5.0,40.0
266167,16.0,16.0,,,32.0
267318,14.0,15.0,2.0,11.0,42.0
267629,6.0,5.0,6.0,6.0,23.0
271078,7.0,6.0,1.0,3.0,17.0
265282,8.0,1.0,1.0,3.0,13.0
266613,4.0,7.0,2.0,1.0,14.0
61678,18.0,12.0,3.0,1.0,34.0
263877,17.0,9.0,,2.0,28.0
265113,8.0,8.0,,10.0,26.0
61939,12.0,4.0,1.0,8.0,25.0
266597,6.0,,,1.0,7.0
52967,2.0,,1.0,8.0,11.0
263935,17.0,10.0,3.0,,30.0
52601,11.0,4.0,,8.0,23.0
263099,15.0,15.0,1.0,10.0,41.0
266571,8.0,7.0,3.0,,18.0
268267,13.0,19.0,1.0,1.0,34.0
262186,15.0,14.0,16.0,12.0,57.0
10733,12.0,10.0,,1.0,23.0
266587,2.0,4.0,1.0,2.0,9.0
262532,18.0,11.0,1.0,5.0,35.0
268126,15.0,9.0,2.0,6.0,32.0
61666,11.0,12.0,3.0,4.0,30.0
266607,15.0,12.0,5.0,5.0,37.0
269311,20.0,17.0,3.0,,40.0
266608,14.0,8.0,1.0,1.0,24.0
265022,17.0,11.0,,2.0,30.0
263124,15.0,15.0,,2.0,32.0
268246,4.0,7.0,1.0,2.0,14.0
28306,16.0,13.0,9.0,2.0,40.0
268925,8.0,13.0,,,21.0
262427,13.0,11.0,1.0,12.0,37.0
266602,13.0,10.0,,1.0,24.0
199738,5.0,,,9.0,14.0
43414,8.0,6.0,1.0,1.0,16.0
5429,8.0,,,,8.0
200370,8.0,1.0,2.0,5.0,16.0
30740,9.0,8.0,,,17.0
48254,6.0,3.0,2.0,1.0,12.0
29470,10.0,,,7.0,17.0
209053,1.0,,,1.0,2.0
49033,5.0,,,6.0,11.0
5482,9.0,6.0,,1.0,16.0
211393,9.0,4.0,,,13.0
51964,8.0,2.0,3.0,10.0,23.0
5583,10.0,8.0,,,18.0
35421,3.0,,,1.0,4.0
33986,8.0,9.0,,2.0,19.0
211440,1.0,,,12.0,13.0
208975,3.0,1.0,1.0,,5.0
209859,5.0,9.0,2.0,,16.0
57752,4.0,2.0,,,6.0
59514,2.0,,,,2.0
41528,3.0,3.0,,,6.0
210874,9.0,5.0,,,14.0
43180,6.0,5.0,,7.0,18.0
134823,13.0,15.0,4.0,21.0,53.0
44547,9.0,,,19.0,28.0
57578,5.0,10.0,1.0,2.0,18.0
35793,9.0,7.0,2.0,3.0,21.0
39090,4.0,8.0,,,12.0
50556,2.0,,,4.0,6.0
29670,16.0,15.0,3.0,1.0,35.0
196610,10.0,16.0,,,26.0
49824,16.0,11.0,,1.0,28.0
8245,16.0,10.0,,2.0,28.0
208981,4.0,,,1.0,5.0
680,5.0,6.0,2.0,9.0,22.0
202596,9.0,,,5.0,14.0
60377,9.0,5.0,,,14.0
23031,9.0,5.0,5.0,8.0,27.0
207790,10.0,8.0,,2.0,20.0
12693,10.0,12.0,,4.0,26.0
203536,14.0,5.0,,,19.0
50628,8.0,11.0,1.0,,20.0
208956,2.0,,,2.0,4.0
51548,7.0,,,,7.0
47484,5.0,4.0,1.0,,10.0
59598,10.0,10.0,11.0,9.0,40.0
201877,9.0,,,,9.0
200781,12.0,14.0,,,26.0
51185,12.0,8.0,8.0,2.0,30.0
197077,2.0,,,9.0,11.0
49223,8.0,3.0,2.0,5.0,18.0
42504,9.0,,,,9.0
208776,5.0,,,,5.0
206499,15.0,15.0,1.0,,31.0
200069,2.0,,,5.0,7.0
208942,6.0,5.0,,,11.0
39563,7.0,,,1.0,8.0
61390,3.0,,,2.0,5.0
13009,13.0,7.0,,5.0,25.0
34756,9.0,9.0,,,18.0
2118,3.0,,,5.0,8.0
207054,6.0,13.0,,,19.0
50877,12.0,9.0,,1.0,22.0
8422,12.0,11.0,1.0,2.0,26.0
197915,7.0,6.0,,,13.0
3225,12.0,3.0,,16.0,31.0
395555,4.0,2.0,,,6.0
53914,2.0,,,,2.0
395032,2.0,,,1.0,3.0
207841,11.0,7.0,2.0,,20.0
393598,5.0,,,,5.0
60354,5.0,,1.0,1.0,7.0
21743,7.0,6.0,1.0,8.0,22.0
399458,1.0,,,2.0,3.0
399116,6.0,3.0,,2.0,11.0
14361,4.0,3.0,,4.0,11.0
397651,2.0,,,1.0,3.0
58305,2.0,1.0,3.0,10.0,16.0
30221,2.0,,,2.0,4.0
398810,3.0,,,5.0,8.0
399888,2.0,7.0,1.0,1.0,11.0
7011,6.0,,,12.0,18.0
63911,1.0,,17.0,11.0,29.0
203101,9.0,,,,9.0
64112,8.0,4.0,1.0,,13.0
18747,16.0,14.0,10.0,19.0,59.0
20021,6.0,7.0,2.0,2.0,17.0
19679,16.0,12.0,13.0,10.0,51.0
16612,3.0,,,1.0,4.0
3800,10.0,,1.0,8.0,19.0
399820,4.0,3.0,1.0,4.0,12.0
52041,10.0,13.0,9.0,8.0,40.0
135375,6.0,1.0,2.0,7.0,16.0
399122,1.0,1.0,7.0,6.0,15.0
13150,19.0,,,11.0,30.0
394146,6.0,1.0,1.0,7.0,15.0
19850,10.0,,,5.0,15.0
4549,4.0,,,3.0,7.0
38778,9.0,1.0,,5.0,15.0
135300,10.0,4.0,,8.0,22.0
141985,8.0,2.0,,2.0,12.0
9927,15.0,9.0,,5.0,29.0
140659,8.0,,,3.0,11.0
55769,14.0,3.0,,11.0,28.0
137991,13.0,9.0,,,22.0
135031,6.0,1.0,1.0,2.0,10.0
134134,5.0,,,4.0,9.0
266566,2.0,7.0,,,9.0
262664,9.0,9.0,5.0,7.0,30.0
268696,19.0,17.0,7.0,1.0,44.0
267544,7.0,4.0,2.0,2.0,15.0
262725,10.0,7.0,3.0,3.0,23.0
268320,7.0,7.0,,6.0,20.0
27837,5.0,,,6.0,11.0
52772,15.0,13.0,1.0,2.0,31.0
263145,10.0,12.0,,1.0,23.0
266402,4.0,7.0,2.0,1.0,14.0
28294,6.0,12.0,,5.0,23.0
266525,18.0,16.0,2.0,,36.0
265980,2.0,5.0,,1.0,8.0
266725,15.0,2.0,1.0,7.0,25.0
53182,15.0,11.0,,9.0,35.0
266526,3.0,4.0,1.0,1.0,9.0
262761,18.0,22.0,16.0,8.0,64.0
16629,10.0,,4.0,6.0,20.0
25780,2.0,1.0,1.0,2.0,6.0
35224,6.0,,,,6.0
41720,9.0,9.0,6.0,5.0,29.0
43043,1.0,,,16.0,17.0
20932,10.0,8.0,,,18.0
56786,11.0,1.0,1.0,,13.0
64445,13.0,5.0,1.0,2.0,21.0
204996,2.0,,,,2.0
202297,6.0,2.0,3.0,,11.0
48757,3.0,,,2.0,5.0
39081,1.0,,,1.0,2.0
48817,2.0,3.0,,,5.0
212728,3.0,,,5.0,8.0
50084,13.0,,,1.0,14.0
39328,4.0,,,1.0,5.0
34245,10.0,4.0,,1.0,15.0
44094,6.0,1.0,1.0,4.0,12.0
35437,9.0,6.0,,2.0,17.0
27750,1.0,6.0,1.0,,8.0
27929,4.0,1.0,,7.0,12.0
265817,3.0,1.0,1.0,2.0,7.0
52721,11.0,10.0,1.0,3.0,25.0
262505,10.0,9.0,,1.0,20.0
264162,13.0,12.0,,2.0,27.0
263415,12.0,6.0,1.0,,19.0
262688,10.0,3.0,,1.0,14.0
52680,11.0,7.0,,2.0,20.0
263541,17.0,9.0,5.0,8.0,39.0
267616,4.0,4.0,3.0,,11.0
61937,10.0,,1.0,7.0,18.0
267562,17.0,12.0,1.0,,30.0
267563,14.0,10.0,7.0,11.0,42.0
14868,21.0,20.0,10.0,5.0,56.0
267589,7.0,4.0,2.0,4.0,17.0
263991,11.0,2.0,1.0,5.0,19.0
272193,12.0,12.0,8.0,2.0,34.0
61797,18.0,6.0,,17.0,41.0
267575,16.0,15.0,2.0,1.0,34.0
262503,20.0,16.0,1.0,4.0,41.0
263693,3.0,1.0,1.0,2.0,7.0
264953,8.0,5.0,,6.0,19.0
264293,12.0,9.0,4.0,,25.0
265061,19.0,16.0,2.0,4.0,41.0
263961,7.0,7.0,1.0,5.0,20.0
52871,20.0,16.0,6.0,10.0,52.0
267588,3.0,,,1.0,4.0
61592,21.0,16.0,11.0,4.0,52.0
265816,4.0,,,7.0,11.0
264170,11.0,14.0,,1.0,26.0
28263,11.0,7.0,1.0,,19.0
266201,18.0,16.0,,,34.0
53137,11.0,12.0,2.0,4.0,29.0
267610,6.0,5.0,,,11.0
1916,16.0,14.0,4.0,13.0,47.0
3816,9.0,16.0,9.0,16.0,50.0
27817,12.0,,2.0,5.0,19.0
22908,7.0,3.0,1.0,15.0,26.0
271860,2.0,,,,2.0
267427,21.0,11.0,6.0,4.0,42.0
27983,3.0,,,15.0,18.0
52547,15.0,8.0,3.0,12.0,38.0
265457,6.0,,,2.0,8.0
264525,13.0,10.0,18.0,5.0,46.0
267602,6.0,5.0,,,11.0
264210,10.0,2.0,,3.0,15.0
267603,10.0,12.0,,5.0,27.0
264943,13.0,9.0,,,22.0
267607,2.0,,,,2.0
262434,14.0,6.0,,2.0,22.0
262300,15.0,6.0,,1.0,22.0
269486,4.0,,,2.0,6.0
269595,19.0,15.0,1.0,6.0,41.0
267658,4.0,3.0,,,7.0
53085,11.0,5.0,4.0,6.0,26.0
267638,7.0,4.0,,3.0,14.0
61659,15.0,10.0,2.0,1.0,28.0
14080,16.0,15.0,15.0,22.0,68.0
266009,16.0,14.0,,,30.0
267642,12.0,7.0,1.0,3.0,23.0
264459,7.0,8.0,1.0,3.0,19.0
265828,8.0,7.0,,,15.0
266989,14.0,4.0,,1.0,19.0
267624,12.0,4.0,,9.0,25.0
53209,8.0,8.0,5.0,18.0,39.0
271387,8.0,5.0,,,13.0
262713,18.0,15.0,8.0,3.0,44.0
267625,6.0,11.0,,,17.0
262352,14.0,11.0,,2.0,27.0
267420,19.0,18.0,9.0,3.0,49.0
12593,13.0,2.0,,1.0,16.0
201194,11.0,,,10.0,21.0
8816,4.0,3.0,,1.0,8.0
209288,8.0,7.0,,1.0,16.0
52075,8.0,10.0,,,18.0
205112,14.0,7.0,,,21.0
39699,3.0,1.0,,,4.0
202120,12.0,14.0,,1.0,27.0
202699,4.0,,,2.0,6.0
6,13.0,2.0,1.0,15.0,31.0
61149,4.0,,,1.0,5.0
42184,13.0,11.0,,4.0,28.0
208844,5.0,1.0,,,6.0
51809,9.0,7.0,,1.0,17.0
200023,11.0,10.0,,,21.0
50316,7.0,8.0,,1.0,16.0
139057,16.0,12.0,10.0,14.0,52.0
29014,10.0,10.0,3.0,5.0,28.0
208834,2.0,,,,2.0
57793,12.0,6.0,3.0,1.0,22.0
16066,12.0,,,,12.0
203391,9.0,11.0,,,20.0
32338,2.0,4.0,5.0,3.0,14.0
35710,7.0,6.0,,1.0,14.0
207137,6.0,8.0,5.0,5.0,24.0
211826,16.0,,,19.0,35.0
204704,4.0,1.0,,,5.0
269466,4.0,7.0,5.0,5.0,21.0
56834,5.0,5.0,,,10.0
64286,4.0,,1.0,20.0,25.0
35600,8.0,7.0,,1.0,16.0
21056,7.0,5.0,,5.0,17.0
203726,2.0,,,2.0,4.0
208802,9.0,,,,9.0
201178,11.0,6.0,2.0,1.0,20.0
264984,9.0,14.0,1.0,3.0,27.0
28032,6.0,,4.0,15.0,25.0
205498,3.0,,,,3.0
39923,14.0,11.0,,6.0,31.0
49375,10.0,9.0,,,19.0
206703,5.0,,,,5.0
213392,4.0,10.0,,,14.0
34924,2.0,11.0,,,13.0
9044,13.0,10.0,1.0,3.0,27.0
33823,7.0,,,,7.0
36268,3.0,2.0,1.0,,6.0
15969,2.0,1.0,1.0,4.0,8.0
208959,9.0,7.0,,1.0,17.0
12325,2.0,,,7.0,9.0
208725,2.0,2.0,,,4.0
48408,2.0,5.0,2.0,,9.0
42280,1.0,,,,1.0
39668,6.0,,,2.0,8.0
48596,13.0,9.0,,,22.0
57758,5.0,14.0,1.0,3.0,23.0
205381,2.0,6.0,,,8.0
30081,12.0,11.0,3.0,6.0,32.0
198682,5.0,6.0,3.0,5.0,19.0
49415,10.0,,,,10.0
203459,14.0,2.0,,4.0,20.0
6700,13.0,4.0,4.0,10.0,31.0
44306,16.0,8.0,,4.0,28.0
29611,8.0,10.0,1.0,,19.0
15598,6.0,6.0,2.0,3.0,17.0
205614,8.0,12.0,,,20.0
8445,9.0,3.0,,1.0,13.0
35487,14.0,6.0,6.0,7.0,33.0
201933,10.0,7.0,,1.0,18.0
61977,5.0,9.0,8.0,2.0,24.0
61226,7.0,,,,7.0
212271,15.0,18.0,3.0,5.0,41.0
208449,1.0,5.0,4.0,2.0,12.0
59699,9.0,,,,9.0
59645,9.0,18.0,6.0,,33.0
208638,9.0,6.0,3.0,,18.0
327782,16.0,11.0,2.0,8.0,37.0
207671,3.0,3.0,,1.0,7.0
208608,4.0,1.0,,7.0,12.0
211112,1.0,,,5.0,6.0
