Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
45543,3.0,1.0,7.0,,11.0
45671,5.0,,5.0,,10.0
4780,10.0,1.0,18.0,,29.0
38264,11.0,1.0,2.0,,14.0
58717,22.0,21.0,1.0,,44.0
45609,3.0,6.0,7.0,6.0,22.0
59179,3.0,,2.0,,5.0
134326,8.0,,,2.0,10.0
45474,15.0,1.0,4.0,,20.0
45498,4.0,5.0,1.0,,10.0
136255,11.0,5.0,4.0,,20.0
21433,12.0,7.0,19.0,7.0,45.0
141047,8.0,6.0,,,14.0
24550,5.0,,1.0,2.0,8.0
131744,4.0,,,,4.0
17922,20.0,8.0,,,28.0
24186,11.0,,8.0,9.0,28.0
7642,4.0,3.0,,,7.0
45582,11.0,11.0,,,22.0
133840,17.0,12.0,,,29.0
63916,2.0,2.0,,,4.0
55655,15.0,20.0,,,35.0
132116,14.0,10.0,,,24.0
44103,7.0,12.0,1.0,,20.0
58715,19.0,17.0,2.0,2.0,40.0
138840,22.0,14.0,,1.0,37.0
138128,16.0,8.0,,,24.0
10024,6.0,3.0,,,9.0
150178,17.0,6.0,,,23.0
141731,19.0,9.0,1.0,1.0,30.0
38880,3.0,8.0,,,11.0
23688,14.0,,3.0,,17.0
17494,14.0,5.0,1.0,1.0,21.0
25159,19.0,1.0,,1.0,21.0
199662,2.0,,2.0,,4.0
51430,3.0,1.0,,,4.0
50606,10.0,1.0,,,11.0
12387,3.0,7.0,,,10.0
21453,6.0,12.0,,,18.0
42695,1.0,4.0,2.0,,7.0
32934,5.0,17.0,6.0,6.0,34.0
208808,2.0,,,,2.0
204469,3.0,,,,3.0
62282,2.0,1.0,8.0,,11.0
56704,2.0,5.0,,,7.0
1241,5.0,6.0,,,11.0
39153,6.0,,,,6.0
41175,2.0,7.0,,,9.0
199095,4.0,,3.0,,7.0
9188,5.0,,,,5.0
42104,1.0,,,,1.0
34872,13.0,18.0,1.0,,32.0
12418,1.0,,,,1.0
203008,4.0,,,,4.0
48641,5.0,4.0,,,9.0
58057,19.0,26.0,23.0,7.0,75.0
25229,1.0,,5.0,,6.0
29107,3.0,,,,3.0
57277,9.0,2.0,,,11.0
21219,10.0,,,,10.0
44020,4.0,,,,4.0
34602,10.0,11.0,,,21.0
15935,1.0,2.0,1.0,,4.0
56740,2.0,,2.0,,4.0
58269,2.0,,,,2.0
47211,4.0,3.0,,,7.0
41985,1.0,,,,1.0
29182,2.0,,13.0,1.0,16.0
50837,1.0,6.0,,,7.0
29648,7.0,,2.0,,9.0
56910,3.0,1.0,1.0,,5.0
25472,7.0,,1.0,1.0,9.0
198477,4.0,,,,4.0
63473,1.0,,2.0,1.0,4.0
61102,4.0,,3.0,,7.0
24739,7.0,4.0,,,11.0
20495,2.0,19.0,,,21.0
33763,21.0,5.0,2.0,2.0,30.0
43256,6.0,,1.0,,7.0
6677,7.0,5.0,,,12.0
41313,3.0,9.0,,,12.0
29582,3.0,,,,3.0
59908,7.0,6.0,,,13.0
21050,11.0,1.0,9.0,1.0,22.0
5416,7.0,1.0,1.0,,9.0
38566,6.0,2.0,1.0,,9.0
38235,9.0,9.0,1.0,,19.0
55352,10.0,12.0,,,22.0
135269,4.0,3.0,,,7.0
28685,2.0,1.0,1.0,,4.0
50763,2.0,5.0,,3.0,10.0
60144,1.0,,1.0,,2.0
42772,5.0,,,,5.0
208677,4.0,2.0,2.0,,8.0
8309,15.0,4.0,,,19.0
6821,5.0,,,,5.0
44285,2.0,,,,2.0
5408,4.0,,,,4.0
198440,2.0,,1.0,,3.0
6849,14.0,,12.0,,26.0
61029,1.0,7.0,4.0,3.0,15.0
8452,15.0,1.0,25.0,,41.0
8324,1.0,,,,1.0
49121,1.0,3.0,1.0,,5.0
8399,1.0,5.0,1.0,,7.0
60051,6.0,5.0,,,11.0
203214,11.0,,18.0,,29.0
45015,1.0,,,,1.0
133385,15.0,8.0,,,23.0
58682,21.0,11.0,,,32.0
58601,7.0,8.0,,1.0,16.0
205262,1.0,,1.0,,2.0
12835,4.0,,,,4.0
15763,1.0,6.0,,,7.0
15743,2.0,6.0,,4.0,12.0
57877,4.0,,,,4.0
61302,1.0,8.0,3.0,10.0,22.0
20546,1.0,6.0,13.0,2.0,22.0
2586,3.0,6.0,,,9.0
12615,4.0,10.0,1.0,,15.0
64126,11.0,5.0,,,16.0
39180,7.0,6.0,2.0,,15.0
34993,5.0,2.0,1.0,,8.0
44332,2.0,1.0,,,3.0
199309,3.0,,,,3.0
50384,16.0,6.0,,,22.0
41206,2.0,4.0,,,6.0
43238,4.0,,,,4.0
212261,16.0,3.0,,,19.0
208258,3.0,,1.0,,4.0
44724,7.0,3.0,2.0,,12.0
201825,2.0,1.0,,,3.0
9155,7.0,4.0,7.0,,18.0
30818,4.0,1.0,2.0,,7.0
50613,1.0,1.0,2.0,,4.0
50710,3.0,,2.0,,5.0
13037,7.0,4.0,1.0,,12.0
398823,2.0,,17.0,,19.0
139646,5.0,,15.0,,20.0
58879,1.0,,7.0,,8.0
272045,1.0,,3.0,,4.0
53087,18.0,13.0,,,31.0
263940,2.0,4.0,1.0,2.0,9.0
263702,8.0,2.0,,,10.0
268029,1.0,,,1.0,2.0
264409,22.0,11.0,1.0,2.0,36.0
267521,8.0,5.0,,,13.0
53586,1.0,,1.0,,2.0
7438,5.0,8.0,,,13.0
27843,2.0,2.0,1.0,,5.0
11686,4.0,2.0,4.0,,10.0
263127,3.0,8.0,,,11.0
265570,4.0,7.0,,,11.0
13999,4.0,7.0,23.0,3.0,37.0
4540,1.0,,,,1.0
269261,4.0,3.0,,1.0,8.0
53181,24.0,12.0,8.0,3.0,47.0
28658,16.0,3.0,2.0,,21.0
9129,14.0,,5.0,,19.0
266409,4.0,3.0,,,7.0
268952,7.0,,2.0,,9.0
11664,5.0,5.0,10.0,11.0,31.0
262847,8.0,8.0,,1.0,17.0
262596,15.0,13.0,11.0,12.0,51.0
262253,6.0,,1.0,,7.0
269820,1.0,,2.0,1.0,4.0
208591,4.0,5.0,2.0,,11.0
11014,10.0,2.0,,,12.0
270158,2.0,1.0,4.0,,7.0
140570,3.0,2.0,1.0,,6.0
328608,2.0,,6.0,,8.0
13576,1.0,1.0,1.0,,3.0
28368,25.0,14.0,,,39.0
272011,3.0,1.0,,,4.0
61595,19.0,8.0,,,27.0
52554,17.0,12.0,,2.0,31.0
262342,10.0,6.0,13.0,2.0,31.0
12150,1.0,,6.0,,7.0
28283,18.0,15.0,,,33.0
24323,13.0,,,,13.0
63139,2.0,,12.0,,14.0
136933,8.0,1.0,1.0,,10.0
8053,3.0,1.0,1.0,,5.0
28343,19.0,19.0,4.0,2.0,44.0
268077,7.0,,,,7.0
20799,3.0,,1.0,,4.0
394334,1.0,,,,1.0
43009,9.0,1.0,1.0,,11.0
1086,2.0,,1.0,,3.0
40510,2.0,,,,2.0
399077,9.0,1.0,9.0,,19.0
138571,10.0,1.0,25.0,1.0,37.0
393544,1.0,2.0,,,3.0
136744,4.0,,3.0,,7.0
20007,2.0,,,,2.0
27775,5.0,,1.0,,6.0
395321,2.0,,,,2.0
29748,3.0,1.0,,,4.0
983,9.0,5.0,4.0,,18.0
9658,19.0,5.0,3.0,,27.0
19955,8.0,,,,8.0
201749,3.0,,,,3.0
50115,3.0,,2.0,,5.0
133861,4.0,,15.0,,19.0
133199,2.0,,9.0,,11.0
269096,20.0,14.0,1.0,,35.0
263097,7.0,6.0,2.0,2.0,17.0
45804,11.0,1.0,7.0,,19.0
263966,10.0,5.0,,5.0,20.0
262740,10.0,7.0,,,17.0
52965,12.0,19.0,,10.0,41.0
262907,15.0,13.0,13.0,1.0,42.0
262490,6.0,3.0,,,9.0
14754,8.0,,11.0,3.0,22.0
264209,13.0,10.0,6.0,,29.0
136969,17.0,2.0,9.0,,28.0
133115,4.0,,1.0,,5.0
37472,5.0,,,,5.0
29571,9.0,2.0,7.0,,18.0
24863,3.0,2.0,18.0,,23.0
37148,19.0,2.0,13.0,1.0,35.0
37187,14.0,6.0,6.0,,26.0
8346,2.0,2.0,4.0,,8.0
327708,8.0,2.0,2.0,,12.0
36926,3.0,,,,3.0
2018,3.0,5.0,13.0,,21.0
37619,10.0,2.0,3.0,,15.0
37276,3.0,,2.0,,5.0
30999,11.0,8.0,5.0,,24.0
328832,7.0,,,,7.0
37497,4.0,5.0,,,9.0
11845,7.0,,1.0,,8.0
37223,5.0,,,,5.0
37287,3.0,,,,3.0
37440,10.0,,2.0,,12.0
37098,6.0,,,,6.0
19711,9.0,,,,9.0
37192,12.0,,,,12.0
37205,1.0,,3.0,,4.0
37249,2.0,,3.0,,5.0
36920,7.0,,1.0,,8.0
37294,6.0,,11.0,,17.0
37183,6.0,,6.0,,12.0
37387,1.0,,,,1.0
328471,2.0,3.0,16.0,2.0,23.0
6,7.0,,6.0,,13.0
30619,10.0,,1.0,,11.0
36914,5.0,,25.0,,30.0
36998,9.0,,16.0,,25.0
23889,6.0,1.0,7.0,,14.0
37075,10.0,,2.0,,12.0
37122,2.0,,2.0,,4.0
29091,12.0,,3.0,,15.0
27822,7.0,,,,7.0
327738,13.0,,6.0,,19.0
25818,3.0,8.0,,1.0,12.0
328198,6.0,,,,6.0
327782,7.0,5.0,,,12.0
37001,4.0,,,,4.0
36868,4.0,,1.0,2.0,7.0
64512,9.0,,10.0,,19.0
15706,9.0,8.0,8.0,,25.0
328316,4.0,1.0,,,5.0
211459,3.0,3.0,,4.0,10.0
25139,7.0,,6.0,,13.0
37506,2.0,,2.0,,4.0
37049,3.0,,5.0,,8.0
36913,8.0,,10.0,,18.0
37020,7.0,,4.0,,11.0
328750,2.0,,2.0,,4.0
37014,4.0,,4.0,,8.0
37684,2.0,,2.0,4.0,8.0
131429,2.0,1.0,3.0,3.0,9.0
23661,1.0,,,,1.0
139341,6.0,4.0,11.0,4.0,25.0
4787,13.0,13.0,,2.0,28.0
9873,5.0,6.0,4.0,,15.0
133073,12.0,,,,12.0
132556,16.0,1.0,2.0,,19.0
133929,2.0,,2.0,,4.0
133001,12.0,8.0,1.0,,21.0
9245,5.0,2.0,,,7.0
134809,6.0,4.0,1.0,1.0,12.0
133706,1.0,,,,1.0
55996,2.0,,4.0,,6.0
131274,2.0,,4.0,,6.0
6507,6.0,,2.0,,8.0
134341,3.0,,3.0,,6.0
17996,1.0,2.0,,,3.0
17995,18.0,2.0,,,20.0
133954,3.0,1.0,10.0,,14.0
138296,11.0,,1.0,,12.0
135386,1.0,4.0,,,5.0
55944,6.0,3.0,2.0,,11.0
139901,16.0,10.0,,,26.0
58945,19.0,15.0,2.0,1.0,37.0
132829,7.0,1.0,,,8.0
136334,8.0,8.0,1.0,,17.0
45194,12.0,3.0,15.0,,30.0
136374,12.0,2.0,5.0,4.0,23.0
38757,14.0,4.0,,,18.0
9341,4.0,,8.0,,12.0
202592,1.0,1.0,,,2.0
9657,3.0,5.0,,,8.0
133524,3.0,2.0,1.0,,6.0
45650,9.0,2.0,2.0,9.0,22.0
4007,13.0,9.0,2.0,,24.0
58505,4.0,1.0,,,5.0
14127,3.0,,1.0,,4.0
45845,4.0,7.0,,,11.0
137491,18.0,6.0,,2.0,26.0
134331,5.0,,5.0,7.0,17.0
135784,2.0,,,,2.0
132296,6.0,2.0,4.0,,12.0
58689,12.0,3.0,6.0,,21.0
132615,3.0,,1.0,,4.0
45766,2.0,,,,2.0
38277,2.0,,3.0,,5.0
35908,6.0,,14.0,,20.0
56258,14.0,8.0,1.0,,23.0
24534,12.0,1.0,,1.0,14.0
8283,10.0,8.0,1.0,,19.0
42394,3.0,10.0,,,13.0
209428,1.0,,4.0,,5.0
38254,9.0,7.0,,,16.0
199518,4.0,13.0,2.0,9.0,28.0
207755,2.0,,,,2.0
205531,1.0,7.0,1.0,,9.0
208563,3.0,1.0,,,4.0
210312,5.0,11.0,,,16.0
8298,5.0,12.0,,,17.0
4842,6.0,14.0,2.0,4.0,26.0
263482,14.0,4.0,,,18.0
262459,3.0,,5.0,4.0,12.0
266036,2.0,4.0,,,6.0
265038,3.0,7.0,,,10.0
52872,9.0,7.0,5.0,3.0,24.0
52699,2.0,,1.0,,3.0
267469,14.0,16.0,,,30.0
266040,3.0,,2.0,,5.0
28220,7.0,2.0,,1.0,10.0
52866,8.0,1.0,,,9.0
17222,11.0,,7.0,,18.0
266925,14.0,19.0,,,33.0
11835,4.0,,11.0,,15.0
271253,24.0,15.0,3.0,3.0,45.0
263432,12.0,12.0,,,24.0
264288,5.0,4.0,3.0,,12.0
262502,7.0,6.0,2.0,,15.0
28359,5.0,12.0,,,17.0
28666,16.0,10.0,,,26.0
28186,18.0,11.0,2.0,,31.0
52873,13.0,10.0,2.0,,25.0
267113,4.0,4.0,,1.0,9.0
266082,6.0,4.0,,,10.0
266207,2.0,2.0,,,4.0
269418,5.0,,,,5.0
268689,7.0,13.0,,,20.0
266516,13.0,3.0,,,16.0
28191,7.0,7.0,,,14.0
28126,16.0,12.0,16.0,,44.0
262818,12.0,6.0,1.0,2.0,21.0
266092,12.0,,2.0,,14.0
266015,8.0,3.0,4.0,,15.0
14259,8.0,2.0,3.0,,13.0
52551,15.0,6.0,4.0,,25.0
264562,7.0,8.0,,,15.0
264270,6.0,4.0,2.0,2.0,14.0
263903,20.0,22.0,9.0,5.0,56.0
262462,11.0,11.0,,,22.0
264127,7.0,5.0,,1.0,13.0
61844,8.0,13.0,1.0,,22.0
52579,17.0,10.0,,,27.0
266120,4.0,,,,4.0
52840,7.0,5.0,,,12.0
266152,2.0,2.0,,,4.0
53180,11.0,12.0,,,23.0
265274,14.0,,,,14.0
266302,14.0,7.0,1.0,,22.0
52863,25.0,10.0,,,35.0
265147,15.0,4.0,3.0,,22.0
268788,3.0,1.0,,,4.0
266136,7.0,1.0,2.0,,10.0
28649,5.0,5.0,,,10.0
28284,4.0,3.0,,,7.0
264880,2.0,3.0,2.0,,7.0
264133,5.0,7.0,1.0,1.0,14.0
53158,15.0,12.0,14.0,,41.0
266520,15.0,15.0,,,30.0
52862,7.0,3.0,1.0,1.0,12.0
266247,9.0,2.0,,,11.0
266613,1.0,1.0,5.0,,7.0
265113,2.0,,24.0,,26.0
265534,2.0,,2.0,,4.0
268503,15.0,13.0,,,28.0
263935,11.0,3.0,,,14.0
27827,2.0,,,,2.0
262186,10.0,9.0,10.0,9.0,38.0
10733,9.0,6.0,,,15.0
266592,3.0,2.0,,1.0,6.0
266240,5.0,9.0,,3.0,17.0
266607,7.0,6.0,1.0,1.0,15.0
267201,14.0,5.0,,,19.0
61917,13.0,2.0,12.0,,27.0
262761,16.0,12.0,10.0,15.0,53.0
266602,2.0,5.0,,,7.0
4862,5.0,3.0,,,8.0
1301,3.0,2.0,1.0,1.0,7.0
39273,4.0,,1.0,2.0,7.0
8829,3.0,,,,3.0
56971,1.0,1.0,2.0,1.0,5.0
204841,1.0,1.0,,,2.0
50628,3.0,4.0,,,7.0
208924,1.0,,,,1.0
398700,2.0,,2.0,,4.0
18747,14.0,3.0,5.0,6.0,28.0
19679,2.0,9.0,2.0,2.0,15.0
399804,3.0,3.0,3.0,3.0,12.0
132933,5.0,2.0,,,7.0
266574,6.0,9.0,4.0,,19.0
61614,7.0,2.0,4.0,2.0,15.0
267276,7.0,8.0,4.0,1.0,20.0
269478,2.0,4.0,,,6.0
266853,3.0,2.0,,,5.0
52772,18.0,2.0,,,20.0
269822,4.0,,,,4.0
64445,3.0,2.0,,,5.0
60893,2.0,,3.0,,5.0
264478,1.0,,1.0,,2.0
28352,10.0,,1.0,,11.0
28189,12.0,5.0,2.0,,19.0
269416,9.0,8.0,4.0,2.0,23.0
267566,5.0,,1.0,,6.0
52680,2.0,9.0,,,11.0
61797,3.0,2.0,13.0,,18.0
267575,4.0,7.0,,,11.0
265066,20.0,4.0,9.0,3.0,36.0
52871,13.0,13.0,7.0,2.0,35.0
53137,4.0,2.0,,,6.0
266672,12.0,1.0,,1.0,14.0
3597,2.0,,,,2.0
262503,21.0,18.0,2.0,,41.0
3816,7.0,,5.0,2.0,14.0
27817,1.0,,5.0,,6.0
267596,3.0,2.0,4.0,4.0,13.0
61586,1.0,1.0,,,2.0
272193,2.0,3.0,,,5.0
264525,6.0,,,13.0,19.0
262494,12.0,12.0,,2.0,26.0
269595,10.0,3.0,,1.0,14.0
262663,22.0,10.0,15.0,10.0,57.0
264598,15.0,6.0,1.0,1.0,23.0
14080,10.0,7.0,7.0,9.0,33.0
265828,5.0,5.0,2.0,,12.0
267625,2.0,1.0,,,3.0
62833,4.0,,5.0,,9.0
60808,4.0,,,,4.0
42487,2.0,3.0,,,5.0
10,8.0,,3.0,,11.0
139057,6.0,6.0,4.0,3.0,19.0
203391,6.0,2.0,,,8.0
207137,2.0,1.0,1.0,,4.0
211826,8.0,,7.0,,15.0
208802,2.0,,,,2.0
28032,1.0,,5.0,,6.0
39923,5.0,7.0,1.0,,13.0
48596,5.0,5.0,,,10.0
25198,14.0,,7.0,,21.0
202365,1.0,18.0,,1.0,20.0
29611,7.0,3.0,,1.0,11.0
61226,1.0,,,,1.0
208638,7.0,5.0,2.0,5.0,19.0
270353,5.0,,1.0,,6.0
62241,3.0,,,,3.0
8895,3.0,2.0,4.0,,9.0
57179,3.0,1.0,,,4.0
45349,5.0,,,,5.0
14773,2.0,2.0,1.0,,5.0
59239,9.0,2.0,1.0,1.0,13.0
132323,5.0,,1.0,,6.0
58898,3.0,,,4.0,7.0
133301,1.0,,8.0,,9.0
45355,6.0,,,,6.0
131717,3.0,,,,3.0
2635,5.0,6.0,,4.0,15.0
17483,11.0,1.0,4.0,2.0,18.0
132137,5.0,,,,5.0
58912,1.0,,1.0,,2.0
4621,12.0,8.0,15.0,,35.0
134014,3.0,,,,3.0
149994,14.0,15.0,,,29.0
138346,4.0,2.0,4.0,2.0,12.0
134687,13.0,,,,13.0
17754,1.0,,,,1.0
39371,4.0,,4.0,,8.0
208557,2.0,,,,2.0
201746,8.0,,6.0,,14.0
199785,6.0,1.0,7.0,1.0,15.0
24989,5.0,1.0,1.0,,7.0
48732,5.0,4.0,,3.0,12.0
39505,7.0,,,,7.0
48399,4.0,7.0,,,11.0
16353,4.0,,1.0,,5.0
13046,2.0,,25.0,,27.0
62410,7.0,1.0,4.0,1.0,13.0
200081,2.0,1.0,,,3.0
202364,1.0,,,,1.0
208393,5.0,,,,5.0
202513,3.0,2.0,1.0,,6.0
208367,2.0,5.0,,,7.0
29551,3.0,3.0,,,6.0
209642,2.0,1.0,,1.0,4.0
62000,2.0,6.0,2.0,,10.0
199496,4.0,,2.0,2.0,8.0
2200,6.0,2.0,2.0,,10.0
207944,1.0,,,,1.0
201675,3.0,1.0,,,4.0
8612,1.0,1.0,6.0,,8.0
43667,1.0,,,,1.0
35807,2.0,1.0,,2.0,5.0
39384,8.0,2.0,,,10.0
61423,1.0,7.0,1.0,2.0,11.0
25506,2.0,,1.0,,3.0
62390,2.0,,3.0,,5.0
42541,6.0,8.0,,,14.0
51185,1.0,7.0,,2.0,10.0
60490,2.0,,1.0,,3.0
212635,2.0,16.0,,,18.0
200031,5.0,,,,5.0
262411,6.0,2.0,,,8.0
269783,6.0,10.0,,1.0,17.0
262732,1.0,3.0,1.0,,5.0
263347,7.0,,22.0,,29.0
61573,10.0,3.0,,,13.0
268593,8.0,8.0,5.0,7.0,28.0
264161,4.0,,,,4.0
265198,1.0,1.0,,,2.0
268423,13.0,8.0,,3.0,24.0
263910,2.0,,,,2.0
262199,4.0,,,,4.0
267699,6.0,,,,6.0
269221,1.0,2.0,,,3.0
52714,4.0,5.0,,,9.0
268455,2.0,,,,2.0
262872,14.0,1.0,4.0,1.0,20.0
266201,9.0,10.0,,,19.0
265348,3.0,2.0,19.0,,24.0
268200,8.0,10.0,7.0,21.0,46.0
268483,3.0,1.0,1.0,1.0,6.0
262285,6.0,3.0,8.0,,17.0
262474,8.0,7.0,1.0,1.0,17.0
264297,4.0,3.0,1.0,1.0,9.0
265365,4.0,4.0,,,8.0
266142,3.0,8.0,,,11.0
268527,5.0,,,,5.0
265728,2.0,,2.0,,4.0
269138,2.0,1.0,,,3.0
268895,3.0,5.0,,,8.0
262417,4.0,4.0,1.0,1.0,10.0
265417,4.0,1.0,1.0,,6.0
268551,4.0,,2.0,,6.0
263152,5.0,1.0,,1.0,7.0
265482,6.0,2.0,,,8.0
268579,2.0,2.0,,,4.0
23201,6.0,12.0,1.0,,19.0
264129,4.0,11.0,1.0,,16.0
264567,9.0,4.0,,,13.0
262760,5.0,1.0,,,6.0
271646,5.0,,,,5.0
264915,8.0,2.0,2.0,1.0,13.0
53005,2.0,8.0,2.0,3.0,15.0
28198,8.0,12.0,6.0,6.0,32.0
267442,1.0,1.0,1.0,1.0,4.0
263998,8.0,9.0,,,17.0
265937,3.0,,,,3.0
268651,1.0,,1.0,,2.0
263456,9.0,4.0,4.0,,17.0
262642,7.0,2.0,2.0,2.0,13.0
268676,3.0,,5.0,,8.0
265232,11.0,1.0,,,12.0
263047,12.0,8.0,,1.0,21.0
269311,6.0,5.0,,1.0,12.0
268007,1.0,,,,1.0
265949,3.0,1.0,6.0,1.0,11.0
264998,13.0,8.0,1.0,,22.0
262734,10.0,6.0,,2.0,18.0
262901,16.0,10.0,1.0,,27.0
264927,2.0,,3.0,,5.0
268054,5.0,4.0,,,9.0
27693,6.0,,,,6.0
271145,14.0,14.0,,,28.0
266315,1.0,,,,1.0
268829,5.0,7.0,,,12.0
268048,4.0,3.0,15.0,3.0,25.0
264872,7.0,,,,7.0
263500,12.0,5.0,13.0,4.0,34.0
266416,7.0,,1.0,,8.0
270393,1.0,3.0,1.0,4.0,9.0
268091,1.0,,,,1.0
268120,3.0,,1.0,2.0,6.0
64114,1.0,8.0,,,9.0
268106,10.0,,,,10.0
268108,6.0,,5.0,,11.0
52660,3.0,,,,3.0
53245,9.0,5.0,27.0,,41.0
265130,11.0,7.0,,6.0,24.0
264619,5.0,,,,5.0
267772,4.0,,,,4.0
267056,20.0,4.0,,,24.0
268152,1.0,,,,1.0
263324,6.0,1.0,,2.0,9.0
28210,8.0,8.0,,,16.0
263750,2.0,,3.0,2.0,7.0
268166,11.0,,,,11.0
268179,11.0,,,,11.0
22177,10.0,,2.0,,12.0
268172,3.0,1.0,,,4.0
263327,4.0,13.0,,,17.0
268174,2.0,,2.0,,4.0
265043,13.0,7.0,,1.0,21.0
267778,5.0,,,,5.0
28590,9.0,,4.0,,13.0
262288,7.0,4.0,8.0,,19.0
28178,13.0,13.0,,,26.0
267796,3.0,1.0,3.0,2.0,9.0
270735,21.0,1.0,,,22.0
268828,3.0,,,,3.0
268817,8.0,2.0,3.0,2.0,15.0
53048,16.0,16.0,2.0,,34.0
61763,5.0,,,,5.0
268886,3.0,,,,3.0
268842,3.0,1.0,,,4.0
28434,2.0,1.0,2.0,1.0,6.0
268883,1.0,1.0,1.0,1.0,4.0
265927,1.0,,2.0,,3.0
262773,14.0,7.0,13.0,2.0,36.0
266519,3.0,4.0,,,7.0
262970,3.0,,,,3.0
263336,5.0,5.0,16.0,,26.0
268919,3.0,,,,3.0
266160,7.0,2.0,1.0,,10.0
269040,11.0,8.0,,2.0,21.0
268947,3.0,,1.0,,4.0
53182,3.0,,1.0,,4.0
262713,7.0,3.0,,,10.0
262851,6.0,13.0,1.0,,20.0
269001,8.0,,2.0,,10.0
28154,6.0,,1.0,,7.0
269004,5.0,5.0,10.0,5.0,25.0
269005,4.0,4.0,2.0,,10.0
6621,6.0,4.0,3.0,,13.0
269021,3.0,,,,3.0
269043,2.0,,1.0,,3.0
53153,12.0,1.0,3.0,,16.0
266498,5.0,2.0,,,7.0
269060,10.0,,,1.0,11.0
263470,4.0,1.0,2.0,,7.0
271303,5.0,,,,5.0
28247,6.0,1.0,,,7.0
269146,7.0,,,,7.0
271429,2.0,1.0,,,3.0
269187,11.0,,,,11.0
269192,4.0,,,,4.0
269755,1.0,,,,1.0
269204,6.0,,,,6.0
269280,2.0,2.0,2.0,,6.0
264321,2.0,4.0,,,6.0
269747,1.0,,1.0,,2.0
269269,7.0,,,,7.0
53169,4.0,8.0,,,12.0
265019,7.0,6.0,3.0,1.0,17.0
269330,7.0,1.0,2.0,2.0,12.0
270796,4.0,2.0,2.0,,8.0
271049,6.0,9.0,,,15.0
52279,3.0,,6.0,,9.0
262900,7.0,2.0,2.0,,11.0
52780,5.0,3.0,2.0,,10.0
269331,4.0,3.0,3.0,,10.0
28300,6.0,8.0,,,14.0
269519,3.0,7.0,,,10.0
269351,5.0,2.0,,,7.0
61650,9.0,,3.0,,12.0
269441,1.0,,,,1.0
269366,2.0,3.0,,,5.0
269368,3.0,1.0,3.0,,7.0
271511,1.0,,3.0,,4.0
269559,8.0,,2.0,,10.0
53094,3.0,2.0,,,5.0
262587,3.0,,,,3.0
264223,4.0,,,,4.0
270586,5.0,6.0,,,11.0
269556,4.0,,4.0,,8.0
264126,3.0,2.0,,,5.0
269587,4.0,4.0,1.0,,9.0
264398,4.0,6.0,2.0,2.0,14.0
269864,6.0,,1.0,,7.0
266195,7.0,6.0,1.0,,14.0
271084,9.0,3.0,3.0,2.0,17.0
266644,13.0,,,,13.0
269660,5.0,2.0,,2.0,9.0
265954,1.0,5.0,,,6.0
265615,2.0,3.0,,,5.0
269698,2.0,,3.0,,5.0
52409,7.0,4.0,2.0,4.0,17.0
269895,3.0,,4.0,,7.0
137263,6.0,,4.0,,10.0
271929,1.0,,2.0,1.0,4.0
58470,4.0,,,,4.0
327992,11.0,,,,11.0
327750,3.0,,,,3.0
267641,7.0,,1.0,,8.0
52327,3.0,,,,3.0
267662,1.0,,1.0,,2.0
266914,2.0,6.0,,,8.0
266963,1.0,,1.0,,2.0
263526,3.0,,,,3.0
266938,9.0,,2.0,,11.0
266959,2.0,8.0,,,10.0
266986,5.0,4.0,1.0,3.0,13.0
266965,4.0,1.0,4.0,,9.0
266992,14.0,,,,14.0
271331,6.0,,4.0,,10.0
53047,7.0,6.0,7.0,2.0,22.0
267069,8.0,2.0,7.0,3.0,20.0
28188,4.0,2.0,3.0,2.0,11.0
27768,11.0,,1.0,,12.0
263801,11.0,3.0,12.0,3.0,29.0
267107,2.0,2.0,,,4.0
262360,8.0,4.0,,,12.0
267135,7.0,,2.0,,9.0
266707,4.0,,,,4.0
267146,7.0,1.0,2.0,,10.0
267159,9.0,,7.0,1.0,17.0
267209,5.0,9.0,2.0,,16.0
267256,7.0,2.0,1.0,1.0,11.0
263980,4.0,,4.0,5.0,13.0
267277,1.0,,1.0,,2.0
267284,4.0,3.0,,,7.0
262473,5.0,,4.0,2.0,11.0
267293,1.0,1.0,1.0,2.0,5.0
267327,1.0,,,,1.0
267339,1.0,,4.0,,5.0
267330,14.0,,2.0,1.0,17.0
263411,15.0,3.0,2.0,1.0,21.0
266769,3.0,,5.0,,8.0
267343,5.0,4.0,,,9.0
267398,7.0,9.0,,4.0,20.0
268196,2.0,1.0,,,3.0
268240,1.0,2.0,,,3.0
266823,1.0,,,,1.0
262560,4.0,,3.0,,7.0
268336,12.0,,,,12.0
268388,5.0,,,,5.0
135259,2.0,,,,2.0
55769,4.0,,,,4.0
135795,1.0,,1.0,,2.0
38511,4.0,1.0,,,5.0
131711,1.0,,,,1.0
58668,3.0,,,,3.0
63760,2.0,,1.0,,3.0
203087,2.0,,,,2.0
208825,4.0,,,,4.0
60919,3.0,,,,3.0
50409,1.0,,,,1.0
51762,5.0,,,,5.0
51326,1.0,2.0,,,3.0
13247,2.0,6.0,,,8.0
197235,9.0,,1.0,,10.0
43088,1.0,2.0,1.0,,4.0
51540,2.0,,2.0,,4.0
47159,1.0,,1.0,,2.0
204774,1.0,1.0,1.0,1.0,4.0
12931,5.0,8.0,,,13.0
39824,4.0,,2.0,,6.0
